source	target	weight
EIF2AK3	MAP2K4	0.2395
EIF2AK1	NRK	0.2395
GAK	MAP3K5	0.2395
GAK	MAP3K6	0.2395
RIPK2	STK35	0.2395
EIF2AK1	STK35	0.2395
CSNK1G2	VRK3	0.2394
ACVR1B	MLKL	0.2394
BMPR1B	EPHB6	0.2394
BMPR1A	EPHB6	0.2394
PDK1	MATK	0.2394
LRRK2	BTK	0.2394
PDK1	SYK	0.2394
STRADA	ZAK	0.2394
STRADB	IRAK3	0.2394
MLKL	IRAK3	0.2394
GUCY2C	IRAK4	0.2394
JAK3	SBK1	0.2394
MAP3K9	AAK1	0.2394
EPHB3	HIPK1	0.2394
EPHB3	HIPK2	0.2394
EPHB3	HIPK3	0.2394
FER	CLK1	0.2394
GUCY2C	MAPK10	0.2394
ZAP70	MAPK12	0.2394
PINK1	ICK	0.2394
SYK	MAK	0.2394
SYK	GRK6	0.2394
SYK	GRK4	0.2394
TRIB2	GRK7	0.2394
MAP3K13	CDC42BPG	0.2394
TRIB2	MAST2	0.2394
TRIB1	MAST2	0.2394
SRPK1	RPS6KA6	0.2394
TYK2	SGK3	0.2394
SRC	AKT1	0.2394
ZAP70	PRKCE	0.2394
SRPK1	PRKCQ	0.2394
SRPK3	PRKCQ	0.2394
SRPK3	PKN1	0.2394
CSF1R	PRKY	0.2394
FLT1	PRKY	0.2394
MATK	PRKG1	0.2394
SYK	DAPK1	0.2394
TGFBR2	TSSK4	0.2394
SYK	SIK1	0.2394
ZAP70	DCLK2	0.2394
CDK19	ERN1	0.2394
SYK	PIM1	0.2394
BTK	NEK1	0.2394
TXK	NEK1	0.2394
SRPK1	NEK3	0.2394
HIPK4	NEK9	0.2394
EGFR	NEK7	0.2394
EPHB4	MAP2K5	0.2394
ICK	MAP2K5	0.2394
PRKACG	MAP2K5	0.2394
PRKACA	MAP2K5	0.2394
PRKACB	MAP2K5	0.2394
LRRK2	PAK4	0.2394
CDC7	MAP3K5	0.2394
CAMKK1	IKBKE	0.2394
EPHA2	IKBKB	0.2394
EPHA5	IKBKB	0.2394
EPHA4	IKBKB	0.2394
AATK	CHUK	0.2394
EPHA8	CHUK	0.2394
EPHA10	CHUK	0.2394
TRIO	C9ORF96	0.2394
NEK10	C9ORF96	0.2394
STK32B	RPS6KC1	0.2394
STK32C	RPS6KC1	0.2394
BMPR2	LRRK2	0.2393
LRRK2	ANKK1	0.2393
EPHA2	PBK	0.2393
CSNK1G3	DYRK2	0.2393
TTBK2	MAPK9	0.2393
TGFBR1	MAPK1	0.2393
ACVR1	MAPK1	0.2393
TLK2	CDK11A	0.2393
ACVR2B	CDK14	0.2393
TTBK1	CDK12	0.2393
TESK2	CDK19	0.2393
RIPK4	CDK19	0.2393
DDR2	CDKL1	0.2393
CDK14	STK32A	0.2393
CDK15	STK32C	0.2393
CLK3	ADRBK2	0.2393
CLK3	ADRBK1	0.2393
DYRK3	GRK4	0.2393
CDK19	GRK4	0.2393
CDK9	GRK1	0.2393
CDK19	GRK7	0.2393
DYRK4	CDC42BPG	0.2393
RIPK4	STK38	0.2393
RIPK4	MAST2	0.2393
WNK2	RPS6KA4	0.2393
WEE1	RPS6KA4	0.2393
PBK	AKT1	0.2393
DYRK2	AKT2	0.2393
DYRK3	AKT2	0.2393
SCYL2	PRKY	0.2393
LRRK1	STK17A	0.2393
CSNK2A1	STK17B	0.2393
DYRK4	MYLK2	0.2393
CSNK1D	TSSK3	0.2393
CSNK1A1L	TSSK3	0.2393
BRAF	TSSK2	0.2393
CSNK1G3	MARK4	0.2393
WNK3	MARK4	0.2393
CSNK1G3	MARK3	0.2393
WNK3	MARK3	0.2393
CSNK1G3	BRSK2	0.2393
CDK10	BRSK1	0.2393
WNK3	PRKAA2	0.2393
WNK4	HUNK	0.2393
RIPK2	STK33	0.2393
RIPK1	PSKH2	0.2393
WNK3	PSKH1	0.2393
RIPK3	CAMK1G	0.2393
LRRK1	CAMK2D	0.2393
STK16	MAPKAPK5	0.2393
FLT1	MKNK2	0.2393
RIPK4	PLK1	0.2393
PSKH2	NEK9	0.2393
IRAK1	NEK2	0.2393
PSKH2	NEK6	0.2393
CDC42BPG	EIF2AK3	0.2393
TSSK3	EIF2AK3	0.2393
MAPK10	MAP2K7	0.2393
SIK2	MAP2K7	0.2393
BRSK1	MAP2K7	0.2393
PSKH2	MAP2K1	0.2393
PSKH1	MAP2K1	0.2393
JAK1	MAP2K2	0.2393
PSKH2	MAP2K2	0.2393
PSKH1	MAP2K2	0.2393
AMHR2	STK39	0.2393
PLK4	STK39	0.2393
MERTK	NRK	0.2393
TLK2	TNIK	0.2393
PBK	MAP4K4	0.2393
TLK1	MAP4K4	0.2393
TLK1	MINK1	0.2393
NLK	MINK1	0.2393
MAPK8	MINK1	0.2393
CLK3	MAP4K5	0.2393
NEK1	MAP3K14	0.2393
NEK8	MAP3K14	0.2393
PRKACG	IKBKE	0.2393
MAP2K1	CHUK	0.2393
CSNK1E	PDIK1L	0.2393
CSNK1D	PDIK1L	0.2393
PASK	RPS6KC1	0.2393
MLKL	RET	0.2392
JAK2	RIPK4	0.2392
LIMK2	IRAK3	0.2392
KSR1	SBK2	0.2392
STRADA	CDK3	0.2392
STRADA	CDK14	0.2392
STRADA	CDK15	0.2392
PTK2	CDC7	0.2392
SBK2	CIT	0.2392
CDK8	CAMKK1	0.2392
SBK3	STK11	0.2392
CDK9	STK11	0.2392
SBK2	CAMK2D	0.2392
ZAP70	NEK8	0.2392
CDC7	NEK7	0.2392
IRAK3	EIF2AK1	0.2392
SBK2	MAP2K6	0.2392
SBK2	MAP2K3	0.2392
TXK	MAP2K5	0.2392
MAPK8	MAP2K2	0.2392
JAK1	PAK6	0.2392
JAK2	PAK4	0.2392
CHEK1	NRK	0.2392
MLKL	TNIK	0.2392
MLKL	MINK1	0.2392
CAMKK1	MAP3K14	0.2392
BTK	IKBKB	0.2392
ITK	IKBKB	0.2392
WNK3	ACVRL1	0.2391
TGFBR1	JAK1	0.2391
STYK1	EPHA6	0.2391
AMHR2	EPHB1	0.2391
AXL	STK16	0.2391
SRMS	HIPK1	0.2391
MAP3K9	HIPK1	0.2391
SRMS	HIPK2	0.2391
MUSK	DYRK1A	0.2391
TESK1	DYRK1A	0.2391
ARAF	DYRK4	0.2391
SRC	CLK4	0.2391
SRC	CLK2	0.2391
TLK1	PRPF4B	0.2391
MET	NLK	0.2391
MET	MAPK9	0.2391
TNK1	MAPK10	0.2391
PIK3R4	MAPK7	0.2391
RIPK4	CDK11A	0.2391
PDK1	CDK4	0.2391
SBK3	CDK6	0.2391
NRBP1	CDK17	0.2391
SBK3	CDK14	0.2391
RIPK4	CDK13	0.2391
TLK1	MOK	0.2391
TGFBR1	MAK	0.2391
TLK1	GSK3A	0.2391
CDK20	STK32A	0.2391
RIPK1	STK32B	0.2391
MAPK3	STK32B	0.2391
RIPK1	STK32C	0.2391
PRPF4B	ADRBK2	0.2391
MAPK3	GRK1	0.2391
CDK15	CIT	0.2391
RIPK1	DMPK	0.2391
CDK18	DMPK	0.2391
CDK17	CDC42BPG	0.2391
CDK18	CDC42BPG	0.2391
TNNI3K	ROCK2	0.2391
CDK11A	ROCK1	0.2391
AATK	STK38	0.2391
CDKL1	STK38	0.2391
TNNI3K	MAST2	0.2391
DDR2	RPS6KA4	0.2391
ARAF	RPS6KA5	0.2391
LIMK1	RPS6KA5	0.2391
TESK1	RPS6KA3	0.2391
ILK	RPS6KA2	0.2391
TRIB1	SGK3	0.2391
CDK13	SGK3	0.2391
TRIB3	AKT3	0.2391
TRIB3	AKT1	0.2391
TRIB1	PRKCH	0.2391
CDK4	PRKCG	0.2391
CDK12	PRKCB	0.2391
TRIB1	PKN1	0.2391
MAPK8	PKN1	0.2391
TRIB2	PKN3	0.2391
CDK9	PRKACB	0.2391
TBCK	PRKG2	0.2391
CDKL2	PRKG1	0.2391
DDR2	AURKC	0.2391
BMP2K	STK17A	0.2391
RIPK2	DAPK1	0.2391
FGFR4	DAPK3	0.2391
FGFR4	DAPK2	0.2391
CDK16	MYLK	0.2391
CDK17	MYLK	0.2391
FGFR1	MYLK2	0.2391
FGFR2	MYLK2	0.2391
CLK2	TTN	0.2391
CLK4	KALRN	0.2391
IRAK4	TSSK3	0.2391
STK16	TSSK3	0.2391
CLK2	TSSK6	0.2391
TNK2	TSSK1B	0.2391
CSNK2A1	NUAK1	0.2391
RIPK3	NUAK2	0.2391
RAF1	MARK4	0.2391
BRAF	MARK4	0.2391
LRRK1	MARK3	0.2391
AXL	MARK3	0.2391
ARAF	SIK3	0.2391
LRRK1	SIK2	0.2391
RAF1	SIK2	0.2391
BRAF	SIK2	0.2391
TGFBR2	SIK1	0.2391
RAF1	SIK1	0.2391
BRAF	SIK1	0.2391
ARAF	BRSK1	0.2391
RAF1	PRKAA2	0.2391
RAF1	MELK	0.2391
IRAK4	SNRK	0.2391
STK16	SNRK	0.2391
MAK	NIM1	0.2391
GSK3A	NIM1	0.2391
CDC42BPB	CAMKV	0.2391
PKMYT1	PSKH1	0.2391
JAK3	CAMK2D	0.2391
TESK2	CASK	0.2391
JAK3	MAPKAPK2	0.2391
NTRK1	MKNK1	0.2391
MASTL	CHEK2	0.2391
TESK2	CHEK2	0.2391
IRAK4	PLK4	0.2391
STK16	PLK2	0.2391
RIPK1	NEK4	0.2391
CAMKV	NEK5	0.2391
IRAK1	NEK3	0.2391
MKNK2	NEK7	0.2391
TGFBR2	EIF2AK2	0.2391
GSK3A	MAP2K6	0.2391
FGFR4	MAP2K1	0.2391
FGFR4	MAP2K2	0.2391
STK38L	MAP2K2	0.2391
EPHA3	OXSR1	0.2391
HCK	OXSR1	0.2391
KSR2	OXSR1	0.2391
WEE1	OXSR1	0.2391
AAK1	STK39	0.2391
NUAK1	NRK	0.2391
LMTK3	TNIK	0.2391
CDK11A	TNIK	0.2391
LMTK3	MAP4K4	0.2391
NTRK1	MYO3B	0.2391
PBK	STK4	0.2391
TLK1	MAP4K3	0.2391
TLK1	MAP4K1	0.2391
ROR1	MAP3K5	0.2391
INSRR	MAP3K5	0.2391
ROR2	MAP3K6	0.2391
RET	MAP3K6	0.2391
RIPK4	MAP3K8	0.2391
GRK7	MAP3K2	0.2391
TLK2	MAP3K3	0.2391
ACVR2B	MAP3K1	0.2391
ALK	MAP3K1	0.2391
ALK	IKBKE	0.2391
DYRK1B	CHUK	0.2391
FGFR3	STK35	0.2391
ALK	STK35	0.2391
ROS1	STK35	0.2391
ANKK1	STK35	0.2391
WEE2-AS1	STK35	0.2391
PLK1	C9ORF96	0.2391
EPHA1	TEX14	0.2391
MLKL	NTRK2	0.239
GUCY2D	PBK	0.239
ROR2	SBK2	0.239
EPHA6	SBK2	0.239
SBK1	BMP2K	0.239
SBK2	BMP2K	0.239
JAK1	CLK1	0.239
MLKL	NLK	0.239
SBK2	CDK15	0.239
SRPK3	CDK8	0.239
SRPK2	CDK8	0.239
SRPK2	CDK19	0.239
TRIB3	CDC7	0.239
HIPK1	MAST3	0.239
HIPK1	MAST2	0.239
HIPK3	MAST2	0.239
HIPK3	MAST1	0.239
BRAF	STK11	0.239
CSNK1G3	OBSCN	0.239
ACVR2A	SPEG	0.239
ACVR2B	SPEG	0.239
STK32C	TTN	0.239
CDC42BPG	TTN	0.239
PRKCZ	TTN	0.239
CLK3	KALRN	0.239
CDK19	KALRN	0.239
TTN	MARK4	0.239
TTN	NIM1	0.239
CSNK1G3	STK36	0.239
TTN	PLK2	0.239
KALRN	PLK2	0.239
MLKL	ERN1	0.239
JAK1	CHEK1	0.239
CDK15	CHEK1	0.239
CSNK1A1L	PASK	0.239
ULK4	PIM3	0.239
PSKH2	PIM1	0.239
SCYL1	NEK4	0.239
TTN	NEK3	0.239
TSSK6	NEK9	0.239
TTBK2	NEK2	0.239
TTBK1	NEK2	0.239
RIPK1	EIF2AK4	0.239
STK11	MAP2K3	0.239
CSK	MAP2K5	0.239
STK11	TBK1	0.239
WNK4	PDIK1L	0.239
NEK2	PDIK1L	0.239
NEK6	PDIK1L	0.239
AMHR2	ERBB4	0.2389
WNK2	EPHA6	0.2389
AMHR2	EPHA10	0.2389
WNK1	MET	0.2389
MERTK	RAF1	0.2389
WNK2	TESK2	0.2389
PDK1	LIMK2	0.2389
ACVR1	NPR1	0.2389
NTRK1	NPR1	0.2389
ACVR2A	KSR1	0.2389
ACVR1B	KSR2	0.2389
ACVR1	KSR2	0.2389
BMX	MOS	0.2389
WNK4	PKMYT1	0.2389
FLT4	GAK	0.2389
ANKK1	AAK1	0.2389
BMX	TLK1	0.2389
TXK	TLK1	0.2389
TIE1	TLK1	0.2389
LRRK1	TBCK	0.2389
MAP3K11	TBCK	0.2389
TESK1	HIPK4	0.2389
SRMS	DYRK1A	0.2389
ZAK	DYRK2	0.2389
TESK2	DYRK3	0.2389
MUSK	PRPF4B	0.2389
INSR	NLK	0.2389
EPHA6	MAPK11	0.2389
RET	MAPK12	0.2389
MET	MAPK12	0.2389
EPHB2	MAPK7	0.2389
WNK4	MAPK1	0.2389
EPHB4	MAPK1	0.2389
WNK4	MAPK3	0.2389
FLT3	MAPK3	0.2389
CSF1R	MAPK3	0.2389
RET	MAPK3	0.2389
TXK	MAPK15	0.2389
LMTK3	CDK20	0.2389
TYK2	CDK20	0.2389
FLT4	CDK11A	0.2389
FGFR2	CDK11A	0.2389
FGFR4	CDK11A	0.2389
WNK2	CDK10	0.2389
INSRR	CDK10	0.2389
RIPK2	CDK4	0.2389
ROS1	CDK6	0.2389
MERTK	CDK1	0.2389
EPHB4	CDK2	0.2389
PDGFRA	CDK2	0.2389
PDGFRB	CDK3	0.2389
PDGFRB	CDK5	0.2389
RET	CDK5	0.2389
ROR1	CDK16	0.2389
NTRK1	CDK17	0.2389
ERBB2	CDK14	0.2389
NTRK3	CDK14	0.2389
MUSK	CDK14	0.2389
STK16	CDK14	0.2389
RIPK2	CDK15	0.2389
STK16	CDK15	0.2389
RIPK2	CDK13	0.2389
ABL1	CDK8	0.2389
LRRK1	CDKL3	0.2389
AXL	CDKL3	0.2389
CSF1R	MOK	0.2389
TNK1	ICK	0.2389
TNK1	MAK	0.2389
EPHA6	GSK3B	0.2389
MET	GSK3B	0.2389
CLK4	CSNK2A1	0.2389
CLK2	CSNK2A2	0.2389
INSR	STK32B	0.2389
AATK	GRK6	0.2389
AMHR2	GRK5	0.2389
AATK	GRK5	0.2389
AMHR2	GRK4	0.2389
JAK1	GRK1	0.2389
LIMK1	GRK7	0.2389
WEE1	CIT	0.2389
MAP3K10	DMPK	0.2389
LIMK2	ROCK1	0.2389
STK16	ROCK1	0.2389
HIPK4	ROCK1	0.2389
WEE1	STK38L	0.2389
FLT4	LATS2	0.2389
FLT1	LATS2	0.2389
FLT4	LATS1	0.2389
FLT1	LATS1	0.2389
BLK	RPS6KA4	0.2389
TESK2	RPS6KA5	0.2389
EPHA6	RPS6KA3	0.2389
KIT	RPS6KB1	0.2389
PDGFRA	RPS6KB2	0.2389
FLT1	PRKCZ	0.2389
STYK1	PRKCA	0.2389
RIPK3	PRKCA	0.2389
CDK20	PRKACA	0.2389
CDK20	PRKACB	0.2389
CDK20	PRKX	0.2389
TNNI3K	PRKG2	0.2389
FES	AURKB	0.2389
FER	AURKB	0.2389
FLT4	AURKB	0.2389
FES	AURKA	0.2389
INSRR	CAMKK2	0.2389
EGFR	STK17A	0.2389
ANKK1	STK17A	0.2389
TNK2	STK17B	0.2389
ROR1	DAPK1	0.2389
TESK2	DAPK3	0.2389
EGFR	DAPK2	0.2389
IGF1R	DAPK2	0.2389
EPHA1	MYLK	0.2389
STK32C	MYLK2	0.2389
EPHB4	MYLK4	0.2389
ROR1	MYLK3	0.2389
GRK4	TSSK2	0.2389
PDGFRB	NUAK1	0.2389
CSF1R	NUAK1	0.2389
EPHB4	NUAK2	0.2389
FES	NUAK2	0.2389
EPHA8	MARK4	0.2389
EPHB3	MARK3	0.2389
AATK	MARK1	0.2389
TXK	MARK2	0.2389
PKMYT1	SIK2	0.2389
ERBB3	SIK1	0.2389
EPHA8	BRSK2	0.2389
TXK	BRSK2	0.2389
PKMYT1	BRSK2	0.2389
ERBB3	BRSK1	0.2389
PKMYT1	BRSK1	0.2389
TXK	PRKAA2	0.2389
ERBB3	PRKAA1	0.2389
EPHB3	PRKAA1	0.2389
EPHA6	MELK	0.2389
EPHB1	MELK	0.2389
BMX	MELK	0.2389
LYN	SNRK	0.2389
BTK	NIM1	0.2389
BMX	NIM1	0.2389
EPHA10	STK33	0.2389
PRKCD	CAMKV	0.2389
TNK2	PSKH2	0.2389
EPHB1	PSKH2	0.2389
EPHB3	PSKH2	0.2389
EPHB2	PSKH1	0.2389
EPHB1	PSKH1	0.2389
EPHB3	PSKH1	0.2389
EPHA6	PNCK	0.2389
PIK3R4	CAMK1	0.2389
ERBB3	CAMK1	0.2389
EPHB3	CAMK1	0.2389
EPHA8	CAMK1D	0.2389
EPHB1	CAMK1D	0.2389
BTK	CAMK1D	0.2389
ERBB2	CAMK1G	0.2389
PDGFRB	CAMK1G	0.2389
FES	CAMK4	0.2389
FER	CAMK4	0.2389
LMTK3	DCLK3	0.2389
FER	DCLK3	0.2389
EPHA1	DCLK2	0.2389
FLT4	DCLK1	0.2389
TESK2	DCLK1	0.2389
BMX	CAMK2G	0.2389
NTRK2	CASK	0.2389
EPHA8	PHKG2	0.2389
EPHA2	PHKG1	0.2389
EPHA5	PHKG1	0.2389
TRIB3	PHKG1	0.2389
CDK10	MKNK2	0.2389
CDK1	MKNK2	0.2389
CDK10	MKNK1	0.2389
TNK2	CHEK2	0.2389
EPHB1	PRKD3	0.2389
BMX	PRKD1	0.2389
ERBB3	PRKD2	0.2389
LTK	PRKD2	0.2389
KSR1	STK36	0.2389
CDK20	ULK4	0.2389
AATK	ULK1	0.2389
EPHA8	PLK4	0.2389
SGK223	PLK3	0.2389
PDGFRA	PLK3	0.2389
FLT3	PLK3	0.2389
FLT3	PLK2	0.2389
CLK3	ERN1	0.2389
FGFR1	NEK11	0.2389
ERN2	NEK11	0.2389
SBK3	NEK4	0.2389
DYRK1A	NEK1	0.2389
DYRK3	NEK1	0.2389
ACVR2A	NEK5	0.2389
ACVR2B	NEK5	0.2389
LIMK2	NEK5	0.2389
PEAK1	NEK3	0.2389
TGFBR1	NEK9	0.2389
ACVR1	NEK9	0.2389
TLK2	NEK8	0.2389
KDR	NEK2	0.2389
KSR2	NEK2	0.2389
STK17B	NEK7	0.2389
DAPK3	NEK7	0.2389
DAPK2	NEK7	0.2389
MAP3K13	NEK6	0.2389
CDK20	NEK10	0.2389
ERN1	NEK10	0.2389
ERN2	NEK10	0.2389
TLK1	MAP2K7	0.2389
CDK20	MAP2K7	0.2389
ERBB2	MAP2K4	0.2389
EPHA1	MAP2K4	0.2389
AKT1	MAP2K4	0.2389
PRKCG	MAP2K4	0.2389
DYRK1B	MAP2K5	0.2389
MARK3	MAP2K5	0.2389
MARK1	MAP2K5	0.2389
ULK2	MAP2K5	0.2389
PLK2	MAP2K5	0.2389
CDK15	MAP2K1	0.2389
CDK13	MAP2K1	0.2389
CDK12	MAP2K1	0.2389
PRKX	MAP2K2	0.2389
CDK14	PAK4	0.2389
DDR2	TAOK3	0.2389
DDR1	TAOK3	0.2389
DDR1	TAOK1	0.2389
NTRK2	TNIK	0.2389
WEE1	MAP4K4	0.2389
NTRK2	MINK1	0.2389
WEE1	MINK1	0.2389
CDK20	MINK1	0.2389
RIPK2	MYO3B	0.2389
TLK1	STK24	0.2389
TLK1	STK25	0.2389
DDR1	MAP4K2	0.2389
DDR2	MAP4K3	0.2389
FGFR3	MAP4K3	0.2389
RIPK4	MAP4K3	0.2389
ROR1	STK10	0.2389
ROR1	MAP3K4	0.2389
PRPF4B	MAP3K6	0.2389
GAK	MAP3K8	0.2389
STK16	MAP3K8	0.2389
PDGFRA	TBK1	0.2389
FLT3	TBK1	0.2389
CDK13	IKBKE	0.2389
LRRK2	STK35	0.2389
PKMYT1	PDIK1L	0.2389
TAOK1	RPS6KC1	0.2389
ERBB2	SBK2	0.2388
FES	SBK2	0.2388
TLK1	CLK1	0.2388
TLK1	CLK4	0.2388
PINK1	CDC7	0.2388
CLK4	CDC42BPB	0.2388
CLK2	CDC42BPB	0.2388
FGFR3	CAMKK1	0.2388
GSK3A	CAMKK1	0.2388
MUSK	STK11	0.2388
HIPK1	STK17A	0.2388
IRAK3	TRIO	0.2388
PRKCE	KALRN	0.2388
KIT	TSSK6	0.2388
CDK7	TSSK6	0.2388
JAK2	TSSK4	0.2388
KDR	TSSK4	0.2388
INSR	TSSK4	0.2388
CDKL5	TSSK4	0.2388
HIPK1	MAPKAPK2	0.2388
IRAK3	ULK1	0.2388
IRAK3	ULK2	0.2388
BRAF	PASK	0.2388
CLK4	EIF2AK2	0.2388
TSSK4	PAK6	0.2388
TSSK4	PAK4	0.2388
HIPK2	IKBKB	0.2388
HIPK3	IKBKB	0.2388
EIF2AK4	STK35	0.2388
ACVR2A	NTRK2	0.2387
ACVR1B	ROR1	0.2387
WNK4	ROR2	0.2387
ACVR1C	ROR2	0.2387
WNK1	EPHA8	0.2387
ACVRL1	EPHA5	0.2387
ACVR2B	EPHA4	0.2387
WNK4	EPHB2	0.2387
WNK3	EPHB1	0.2387
AMHR2	SYK	0.2387
ACVR2B	FLT4	0.2387
ACVR1B	FLT4	0.2387
ACVR1	FLT4	0.2387
BMPR1A	KDR	0.2387
ACVRL1	KDR	0.2387
ACVR1C	FLT1	0.2387
ACVR1B	FLT1	0.2387
ACVR1C	ALK	0.2387
ACVR1C	INSRR	0.2387
ACVR1	INSRR	0.2387
ACVRL1	INSRR	0.2387
ACVR1B	IGF1R	0.2387
ACVRL1	IGF1R	0.2387
BMPR1A	INSR	0.2387
RET	KSR1	0.2387
FGFR1	KSR2	0.2387
JAK1	IRAK1	0.2387
MST1R	DYRK3	0.2387
BLK	NLK	0.2387
SRMS	MAPK9	0.2387
SRMS	MAPK10	0.2387
STK40	MAPK10	0.2387
SRMS	MAPK8	0.2387
TEC	MAPK8	0.2387
ITK	MAPK8	0.2387
FER	MAPK14	0.2387
EPHA1	MAPK13	0.2387
CSF1R	MAPK13	0.2387
BMP2K	MAPK12	0.2387
EPHA3	CDK7	0.2387
EPHA4	CDK7	0.2387
ERBB2	CDK20	0.2387
ERBB4	CDK20	0.2387
EPHA2	CDK11A	0.2387
EPHA3	CDK11A	0.2387
NTRK3	CDK10	0.2387
EPHB1	CDK10	0.2387
EPHB3	CDK10	0.2387
BTK	CDK1	0.2387
PTK2B	CDK2	0.2387
ERBB3	CDK16	0.2387
ERBB3	CDK17	0.2387
LYN	CDK14	0.2387
BTK	CDK15	0.2387
BMP2K	CDK15	0.2387
TXK	CDK13	0.2387
ACVR1	CDK8	0.2387
ACVRL1	CDK8	0.2387
ACVR1	CDK19	0.2387
ACVRL1	CDK19	0.2387
AAK1	CDKL2	0.2387
EPHA3	CDKL1	0.2387
EPHA7	CDKL1	0.2387
PTK2B	CDKL1	0.2387
HCK	MOK	0.2387
STRADB	ICK	0.2387
WNK4	ICK	0.2387
WNK2	MAK	0.2387
WNK4	MAK	0.2387
EPHB4	MAK	0.2387
LIMK2	GSK3B	0.2387
TNK1	GSK3A	0.2387
MAPK10	CDC7	0.2387
MAPK8	CDC7	0.2387
LIMK2	SGK494	0.2387
TLK2	SGK494	0.2387
WNK3	STK32A	0.2387
WNK4	STK32A	0.2387
PTK6	STK32A	0.2387
FRK	STK32A	0.2387
TEK	STK32A	0.2387
WNK2	STK32B	0.2387
WNK1	STK32B	0.2387
ACVRL1	ADRBK2	0.2387
NTRK2	ADRBK2	0.2387
MUSK	ADRBK2	0.2387
ACVRL1	ADRBK1	0.2387
NTRK2	ADRBK1	0.2387
MUSK	ADRBK1	0.2387
EPHB4	GRK6	0.2387
BMPR1B	GRK5	0.2387
TEK	GRK5	0.2387
ERBB2	GRK1	0.2387
DSTYK	GRK1	0.2387
TIE1	GRK7	0.2387
EPHA6	CIT	0.2387
PTK2B	CIT	0.2387
MAP3K9	CIT	0.2387
EPHA5	CDC42BPA	0.2387
FES	CDC42BPG	0.2387
MUSK	ROCK2	0.2387
EPHA3	ROCK2	0.2387
TXK	STK38L	0.2387
IRAK1	STK38	0.2387
LYN	LATS1	0.2387
WNK2	MAST3	0.2387
WNK4	MAST3	0.2387
TXK	MAST3	0.2387
ANKK1	RPS6KA4	0.2387
MERTK	RPS6KA6	0.2387
MERTK	RPS6KA1	0.2387
DSTYK	RPS6KA2	0.2387
EPHA5	RPS6KB2	0.2387
EPHA7	RPS6KB2	0.2387
ACVR2B	SGK1	0.2387
TGFBR1	SGK1	0.2387
BMPR1B	SGK1	0.2387
BMPR1A	SGK1	0.2387
CSF1R	SGK3	0.2387
ACVRL1	SGK2	0.2387
ROR1	AKT3	0.2387
FGFR2	AKT1	0.2387
ROR1	AKT2	0.2387
SRMS	PRKCI	0.2387
TYRO3	PRKCI	0.2387
EPHA7	PRKCZ	0.2387
ACVR1B	PRKCE	0.2387
NTRK1	PRKCE	0.2387
BRAF	PRKCE	0.2387
BMPR1A	PRKCH	0.2387
PDGFRB	PRKCG	0.2387
ACVRL1	PRKCA	0.2387
BRAF	PRKCA	0.2387
INSRR	PRKCD	0.2387
TLK1	PRKCD	0.2387
INSRR	PKN1	0.2387
LTK	PKN3	0.2387
ALK	PKN3	0.2387
DDR2	PRKACG	0.2387
DDR1	PRKACG	0.2387
RIPK1	PRKACA	0.2387
FGFR4	PRKG2	0.2387
RIPK2	PRKG2	0.2387
EPHA1	PRKG1	0.2387
BMPR1A	AURKC	0.2387
LCK	AURKC	0.2387
BMPR1A	AURKB	0.2387
ABL2	AURKB	0.2387
LCK	AURKA	0.2387
TESK2	AURKA	0.2387
TRIB1	OBSCN	0.2387
BLK	DAPK3	0.2387
HCK	DAPK2	0.2387
ACVR2B	TRIO	0.2387
EPHA2	TRIO	0.2387
INSR	TRIO	0.2387
TRIB3	KALRN	0.2387
TRIB1	KALRN	0.2387
MUSK	BRSK2	0.2387
MUSK	BRSK1	0.2387
ANKK1	PRKAA2	0.2387
FYN	PNCK	0.2387
BLK	PNCK	0.2387
MUSK	CAMK1D	0.2387
FYN	CAMK4	0.2387
ABL1	DCLK3	0.2387
INSR	DCLK2	0.2387
INSR	DCLK1	0.2387
CSK	CAMK2A	0.2387
NTRK2	CAMK2D	0.2387
MUSK	CAMK2D	0.2387
EPHA8	MAPKAPK3	0.2387
ARAF	MKNK2	0.2387
GSK3B	MKNK2	0.2387
ARAF	MKNK1	0.2387
STK16	MKNK1	0.2387
PTK7	PRKD2	0.2387
FER	STK36	0.2387
FLT1	STK36	0.2387
NTRK2	ULK3	0.2387
FGR	PLK3	0.2387
BLK	PLK2	0.2387
FGR	PLK1	0.2387
SRPK3	PIM2	0.2387
PDGFRA	NEK4	0.2387
TESK2	NEK1	0.2387
ANKK1	NEK5	0.2387
JAK1	NEK3	0.2387
PDGFRA	NEK8	0.2387
KDR	NEK8	0.2387
FLT1	NEK8	0.2387
KSR2	NEK8	0.2387
MUSK	NEK6	0.2387
BTK	EIF2AK4	0.2387
TSSK3	EIF2AK2	0.2387
LIMK2	MAP2K7	0.2387
PBK	MAP2K4	0.2387
PRKX	MAP2K4	0.2387
NEK1	MAP2K4	0.2387
NEK11	MAP2K3	0.2387
NEK1	MAP2K3	0.2387
MAP3K11	MAP2K1	0.2387
BRSK2	PAK4	0.2387
BRSK1	PAK4	0.2387
FES	PAK3	0.2387
WEE1	TAOK3	0.2387
MERTK	TAOK1	0.2387
WEE1	TAOK1	0.2387
WEE2-AS1	TAOK1	0.2387
MERTK	TAOK2	0.2387
WEE1	TAOK2	0.2387
PTK2B	MAP4K4	0.2387
EPHA2	MYO3A	0.2387
